geoid,state,district,owner,owner_moe,state_owner,state_owner_moe,country_owner,country_owner_moe,ratio_state_owner,ratio_state_owner_moe,ratio_country_owner,ratio_country_owner_moe,renter,renter_moe,state_renter,state_renter_moe,country_renter,country_renter_moe,ratio_state_renter,ratio_state_renter_moe,ratio_country_renter,ratio_country_renter_moe
50000US1904,Iowa,4,70.06,1.1,70.63,0.5,63.12,0.17,0.9919297748831942,0.04519453127848828,1.1099493029150824,0.040833356446007774,29.94,1.13,29.37,0.52,36.88,0.07,1.0194075587334015,0.11308222581585978,0.811822125813449,0.06436181260681426
50000US2206,Louisiana,6,70.06,1.21,64.26,0.63,63.12,0.17,1.0902583255524432,0.059042797483631844,1.1099493029150824,0.0443188063167504,29.94,1.6,35.74,0.64,36.88,0.07,0.8377168438724119,0.1195760483281099,0.811822125813449,0.08984997384440231
50000US1809,Indiana,9,70.15,1.29,68.35,0.41,63.12,0.17,1.0263350402340894,0.0500617096527871,1.1113751584283904,0.046861359469522086,29.85,1.34,31.65,0.42,36.88,0.07,0.9431279620853081,0.10972635208703824,0.8093817787418655,0.07574087614451418
50000US2301,Maine,1,70.2,1.19,71.87,0.84,63.12,0.17,0.9767636009461528,0.055955366690874454,1.1121673003802282,0.04369703563321804,29.8,1.28,28.13,0.9,36.88,0.07,1.0593672236046925,0.15895620787643666,0.8080260303687635,0.07248192175818552
50000US1601,Idaho,1,70.28,1.47,68.46,1.04,63.12,0.17,1.0265848670756648,0.0741523233504564,1.1134347275031686,0.05257591697810212,29.72,1.55,31.54,0.94,36.88,0.07,0.9422954977805961,0.1545924691715767,0.8058568329718003,0.0871158224272027
50000US3904,Ohio,4,70.41,1.04,65.36,0.33,63.12,0.17,1.0772643818849448,0.04270296269691282,1.1154942965779469,0.038962070658018474,29.59,1.24,34.64,0.3,36.88,0.07,0.8542147806004619,0.08639588158283824,0.8023318872017353,0.07029110095766615
50000US4823,Texas,23,70.46,1.46,61.09,0.26,63.12,0.17,1.153380258634801,0.05761698299843203,1.1162864385297844,0.05227441893795232,29.54,1.6,38.91,0.23,36.88,0.07,0.7591878694423028,0.0912194920892255,0.8009761388286333,0.08980880129428852
50000US3912,Ohio,12,70.48,1.25,65.36,0.33,63.12,0.17,1.0783353733170136,0.0491398901643976,1.1166032953105198,0.04562208505773755,29.52,1.51,34.64,0.3,36.88,0.07,0.8521939953810623,0.10195096077842405,0.8004338394793925,0.08492603094043619
50000US3503,New Mexico,3,70.52,1.43,67.39,0.87,63.12,0.17,1.0464460602463272,0.06947019452170691,1.1172370088719898,0.05132896204681327,29.48,1.39,32.61,0.86,36.88,0.07,0.9040171726464276,0.13302442662250127,0.7993492407809111,0.07841429805029593
50000US3621,New York,21,70.52,0.78,53.28,0.24,63.12,0.17,1.3235735735735734,0.04120420158404859,1.1172370088719898,0.030733121901515913,29.48,1.35,46.72,0.25,36.88,0.07,0.6309931506849316,0.06454586733772673,0.7993492407809111,0.07624509283858633
50000US4211,Pennsylvania,11,70.52,1.4,68.5,0.31,63.12,0.17,1.0294890510948904,0.050194943520501314,1.1172370088719898,0.050378384809338005,29.48,1.44,31.5,0.29,36.88,0.07,0.9358730158730159,0.10866972952809606,0.7993492407809111,0.08112580456493296
50000US0902,Connecticut,2,70.54,1.04,64.77,0.63,63.12,0.17,1.0890844526787093,0.053305126686748895,1.117553865652725,0.038973164741746925,29.46,1.52,35.23,0.65,36.88,0.07,0.8362191314220836,0.11718677965817555,0.7988069414316703,0.08546215636084652
50000US5506,Wisconsin,6,70.58,0.97,66.66,0.39,63.12,0.17,1.058805880588059,0.041493598319396384,1.118187579214195,0.03675856475186212,29.42,1.04,33.34,0.44,36.88,0.07,0.8824235152969405,0.08569377034665573,0.7977223427331888,0.0594275765653197
50000US2605,Michigan,5,70.6,0.9,70.32,0.28,63.12,0.17,1.0039817974971559,0.03359310665050971,1.1185044359949303,0.034542257979865244,29.4,1.09,29.68,0.36,36.88,0.07,0.9905660377358491,0.09749438220617167,0.7971800433839479,0.062137024452451034
50000US0105,Alabama,5,70.61,1.15,68.45,0.48,63.12,0.17,1.0315558802045288,0.04807093425660927,1.1186628643852978,0.042464588349881795,29.39,1.45,31.55,0.58,36.88,0.07,0.9315372424722662,0.12621010805211835,0.7969088937093275,0.08165884204408476
50000US4808,Texas,8,70.69,1.78,61.09,0.26,63.12,0.17,1.1571451956130299,0.06812556698354104,1.1199302915082383,0.0624335374653106,29.31,1.66,38.91,0.23,36.88,0.07,0.7532767925983038,0.09423375584371113,0.7947396963123643,0.09303893489553752
50000US1801,Indiana,1,70.72,1.23,68.35,0.41,63.12,0.17,1.0346744696415509,0.048406029479181496,1.120405576679341,0.045008848284765555,29.28,1.28,31.65,0.42,36.88,0.07,0.9251184834123224,0.10545615423992966,0.7939262472885033,0.07242839744303758
50000US2506,Massachusetts,6,70.79,1.02,61.99,0.37,63.12,0.17,1.141958380383933,0.04654221626518051,1.121514575411914,0.03836078135983097,29.21,1.22,38.01,0.43,36.88,0.07,0.7684819784267298,0.08159146024381425,0.7920281995661604,0.06916738442920324
50000US1806,Indiana,6,70.81,1.16,68.35,0.41,63.12,0.17,1.0359912216532554,0.046373472606890766,1.121831432192649,0.042798515250160915,29.19,1.34,31.65,0.42,36.88,0.07,0.9222748815165878,0.10917280792167232,0.7914859002169197,0.07567294143682642
50000US4826,Texas,26,70.83,1.03,61.09,0.26,63.12,0.17,1.1594368963823865,0.04359069278137088,1.122148288973384,0.03868105400321352,29.17,1.43,38.91,0.23,36.88,0.07,0.7496787458236959,0.08236865091715946,0.7909436008676789,0.08055159453566736
50000US1202,Florida,2,70.84,0.99,64.13,0.29,63.12,0.17,1.1046312178387652,0.04086604862046455,1.1223067173637518,0.037414471077635875,29.16,1.43,35.87,0.25,36.88,0.07,0.8129356007805967,0.09106848281012261,0.7906724511930585,0.08055056522191452
50000US1206,Florida,6,70.86,1.35,64.13,0.29,63.12,0.17,1.104943084359894,0.05209629359023141,1.1226235741444868,0.0488231047094511,29.14,1.3,35.87,0.25,36.88,0.07,0.812378031781433,0.08381196125212423,0.7901301518438177,0.07349858965635257
50000US3302,New Hampshire,2,71.05,1.13,70.11,0.77,63.12,0.17,1.0134075024960776,0.05450161828943778,1.1256337135614702,0.0418684193980305,28.95,1.37,29.89,0.98,36.88,0.07,0.9685513549682168,0.1553480149121796,0.7849783080260303,0.07727514181554035
50000US3402,New Jersey,2,71.06,0.9,63.23,0.39,63.12,0.17,1.1238336232800887,0.04233262782622234,1.1257921419518377,0.034581513968442855,28.94,1.15,36.77,0.41,36.88,0.07,0.7870546641283654,0.08011289294609934,0.7847071583514099,0.06534348383738459
50000US5301,Washington,1,71.11,1.09,62.47,0.41,63.12,0.17,1.1383063870657917,0.0498406491624702,1.1265842839036755,0.04060610342773303,28.89,1.32,37.53,0.43,36.88,0.07,0.7697841726618705,0.08799488183049828,0.783351409978308,0.07455745941838626
50000US2509,Massachusetts,9,71.16,1.32,61.99,0.37,63.12,0.17,1.1479270850137118,0.05629279498442626,1.1273764258555132,0.04789812920365688,28.84,1.37,38.01,0.43,36.88,0.07,0.7587476979742174,0.08926485793193738,0.7819956616052061,0.07726381936425905
50000US3711,North Carolina,11,71.16,0.79,64.22,0.28,63.12,0.17,1.1080660230457802,0.03426594215022321,1.1273764258555132,0.03110459800826058,28.84,1.4,35.78,0.37,36.88,0.07,0.8060368921185019,0.09493657190242888,0.7819956616052061,0.07889072327304127
50000US2104,Kentucky,4,71.21,1.23,66.84,0.54,63.12,0.17,1.0653800119688808,0.05402223359375943,1.128168567807351,0.04505066444651127,28.79,1.28,33.16,0.52,36.88,0.07,0.868214716525935,0.10445702924875415,0.780639913232104,0.07237796106914819
50000US1216,Florida,16,71.22,0.81,64.13,0.29,63.12,0.17,1.1105566817402153,0.035305928201441204,1.1283269961977187,0.03174343651291363,28.78,1.38,35.87,0.25,36.88,0.07,0.8023417897964874,0.088132825698604,0.7803687635574837,0.07779994478466938
50000US4002,Oklahoma,2,71.26,0.91,64.9,0.42,63.12,0.17,1.0979969183359013,0.042256275271653654,1.128960709759189,0.034915440868721975,28.74,0.95,35.1,0.51,36.88,0.07,0.8188034188034188,0.07794179646371394,0.7792841648590021,0.0544768715037796
50000US1711,Illinois,11,71.29,1.29,65.26,0.34,63.12,0.17,1.0923996322402696,0.050918203267060404,1.1294359949302917,0.04695864604991008,28.71,1.6,34.74,0.35,36.88,0.07,0.8264248704663212,0.10877607872615352,0.7784707158351409,0.0897233682528024
50000US3905,Ohio,5,71.31,1.08,65.36,0.33,63.12,0.17,1.0910342717258263,0.04406603488765342,1.1297528517110267,0.04030631216969532,28.69,1.12,34.64,0.3,36.88,0.07,0.8282332563510393,0.07901689525833287,0.7779284164859002,0.06369084708478126
50000US0405,Arizona,5,71.33,1.31,63.24,0.4,63.12,0.17,1.1279253636938646,0.05570020896505286,1.1300697084917617,0.04759577777245106,28.67,1.52,36.76,0.5,36.88,0.07,0.7799238302502721,0.10393445797172507,0.7773861171366594,0.08538084057437177
50000US4205,Pennsylvania,5,71.42,1.0,68.5,0.31,63.12,0.17,1.0426277372262773,0.03863479414006433,1.1314955640050697,0.037780826838044325,28.58,1.31,31.5,0.29,36.88,0.07,0.9073015873015873,0.09988893994441858,0.7749457700650758,0.07398324938912065
50000US4507,South Carolina,7,71.42,1.28,68.63,0.57,63.12,0.17,1.0406527757540436,0.054591324553819404,1.1314955640050697,0.046652881054480115,28.58,1.53,31.37,0.57,36.88,0.07,0.9110615237488046,0.1306969642755491,0.7749457700650758,0.08591387805352357
50000US4707,Tennessee,7,71.46,1.41,65.09,0.51,63.12,0.17,1.0978644953141803,0.060532549909735694,1.13212927756654,0.05077546264776372,28.54,1.45,34.91,0.54,36.88,0.07,0.8175307934689201,0.10838838771471004,0.7738611713665943,0.08157135037509294
50000US1716,Illinois,16,71.46,1.0,65.26,0.34,63.12,0.17,1.0950045969966287,0.042057579309619335,1.13212927756654,0.037784240402268465,28.54,1.22,34.74,0.35,36.88,0.07,0.821531375935521,0.08679844649876763,0.7738611713665943,0.06909842040776262
50000US1803,Indiana,3,71.51,1.37,68.35,0.41,63.12,0.17,1.0462326261887347,0.052641407750705,1.1329214195183779,0.04951229328641022,28.49,1.14,31.65,0.42,36.88,0.07,0.9001579778830964,0.09594525903500598,0.7725054229934923,0.06475486341557916
50000US2606,Michigan,6,71.68,1.05,70.32,0.28,63.12,0.17,1.0193401592719,0.037981695607366424,1.1356147021546263,0.03938731040129335,28.32,1.11,29.68,0.36,36.88,0.07,0.954177897574124,0.09795942835655234,0.7678958785249457,0.0631104611729986
50000US5401,West Virginia,1,71.75,1.14,72.44,0.79,63.12,0.17,0.9904748757592491,0.05308403705443346,1.136723700887199,0.04224501585111137,28.25,1.48,27.56,0.84,36.88,0.07,1.0250362844702468,0.1700440667959855,0.765997830802603,0.08316840418504266
50000US4822,Texas,22,71.8,1.28,61.09,0.26,63.12,0.17,1.1753151088557865,0.05191064493469247,1.1375158428390368,0.046685309914609445,28.2,1.73,38.91,0.23,36.88,0.07,0.7247494217424827,0.09749466159449889,0.764642082429501,0.09672079018946357
50000US4209,Pennsylvania,9,71.89,1.08,68.5,0.31,63.12,0.17,1.0494890510948904,0.041032712077069766,1.1389416983523448,0.04035580885094534,28.11,1.35,31.5,0.29,36.88,0.07,0.8923809523809524,0.10215408531980388,0.7622017353579175,0.07610407685444658
50000US4706,Tennessee,6,71.9,1.35,65.09,0.51,63.12,0.17,1.1046243662620987,0.0587947733573031,1.1391001267427123,0.04891185737927874,28.1,1.31,34.91,0.54,36.88,0.07,0.8049269550272129,0.0999758292833362,0.7619305856832972,0.0739338423289841
50000US1309,Georgia,9,71.92,1.25,61.54,0.49,63.12,0.17,1.1686707832304193,0.0592383569652633,1.1394169835234476,0.045744973369806596,28.08,1.47,38.46,0.42,36.88,0.07,0.7301092043681746,0.09240029987926938,0.7613882863340563,0.0826086045483169
50000US5508,Wisconsin,8,71.99,0.89,66.66,0.39,63.12,0.17,1.07995799579958,0.039340789104568154,1.1405259822560203,0.034344020257495694,28.01,1.09,33.34,0.44,36.88,0.07,0.8401319736052789,0.08757722506258088,0.7594902386117136,0.0619939498408056
50000US4804,Texas,4,72.05,1.29,61.09,0.26,63.12,0.17,1.179407431658209,0.05227287130044704,1.1414765525982256,0.04702350377016875,27.95,1.31,38.91,0.23,36.88,0.07,0.7183243382163969,0.07582966562901768,0.7578633405639913,0.07391840262269143
50000US0804,Colorado,4,72.09,1.05,64.76,0.55,63.12,0.17,1.1131871525633106,0.05133949474039342,1.142110266159696,0.03942229943459078,27.91,1.26,35.24,0.52,36.88,0.07,0.7919977298524403,0.09490368457406778,0.7567787418655098,0.07120277885304302
50000US2603,Michigan,3,72.1,1.04,70.32,0.28,63.12,0.17,1.0253128555176336,0.0377448418791043,1.1422686945500633,0.0391062937464884,27.9,1.25,29.68,0.36,36.88,0.07,0.9400269541778975,0.10705144391379934,0.7565075921908893,0.07065944823636278
50000US4203,Pennsylvania,3,72.15,1.09,68.5,0.31,63.12,0.17,1.0532846715328468,0.041359044084210456,1.1430608365019013,0.04069485609756067,27.85,0.98,31.5,0.29,36.88,0.07,0.8841269841269842,0.07850803983487036,0.7551518438177874,0.05601216648855862
50000US5107,Virginia,7,72.16,1.1,65.29,0.44,63.12,0.17,1.1052228518915606,0.048594581159039314,1.1432192648922688,0.04101256856777513,27.84,1.29,34.71,0.39,36.88,0.07,0.8020743301642178,0.09236596736596736,0.7548806941431669,0.07282247756555532
50000US2906,Missouri,6,72.21,0.91,66.08,0.49,63.12,0.17,1.0927663438256658,0.04375105909972877,1.1440114068441065,0.03499651301904531,27.79,1.14,33.92,0.43,36.88,0.07,0.8192806603773585,0.08800297988102206,0.753524945770065,0.06468281145288003
50000US1808,Indiana,8,72.25,1.12,68.35,0.41,63.12,0.17,1.0570592538405268,0.04545574809104226,1.1446451204055768,0.041653967245596286,27.75,1.18,31.65,0.42,36.88,0.07,0.8767772511848342,0.09785270992518467,0.7524403470715835,0.06684789940957828
50000US4204,Pennsylvania,4,72.3,1.05,68.5,0.31,63.12,0.17,1.0554744525547446,0.04021095727486688,1.1454372623574145,0.03944022064676751,27.7,1.37,31.5,0.29,36.88,0.07,0.8793650793650793,0.10318435656778771,0.7510845986984815,0.07714647759643474
50000US2608,Michigan,8,72.36,0.94,70.32,0.28,63.12,0.17,1.02901023890785,0.034930100646655984,1.1463878326996197,0.03595989112236109,27.64,1.17,29.68,0.36,36.88,0.07,0.9312668463611861,0.10144727448440734,0.7494577006507592,0.06629427565536958
50000US2504,Massachusetts,4,72.38,0.68,61.99,0.37,63.12,0.17,1.167607678657848,0.035878511325284246,1.1467046894803548,0.027723261846354222,27.62,1.42,38.01,0.43,36.88,0.07,0.726650881347014,0.09116977780042189,0.7489154013015185,0.079849749601049
50000US3619,New York,19,72.39,0.95,53.28,0.24,63.12,0.17,1.3586711711711712,0.04790191343871111,1.1468631178707225,0.036279310374687616,27.61,1.05,46.72,0.25,36.88,0.07,0.5909674657534246,0.05127466451006758,0.748644251626898,0.059783572078982175
50000US3702,North Carolina,2,72.4,0.94,64.22,0.28,63.12,0.17,1.1273746496418562,0.03910584777880426,1.1470215462610902,0.035963304686585235,27.6,1.32,35.78,0.37,36.88,0.07,0.7713806595863612,0.0897474867614817,0.7483731019522777,0.07442467794426927
50000US5403,West Virginia,3,72.41,1.18,72.44,0.79,63.12,0.17,0.9995858641634456,0.054387275453196014,1.1471799746514575,0.04356877597744336,27.59,1.54,27.56,0.84,36.88,0.07,1.001088534107402,0.17294108965168253,0.7481019522776572,0.08635427729491935
50000US1212,Florida,12,72.42,0.92,64.13,0.29,63.12,0.17,1.1292686730079526,0.0389057672121938,1.1473384030418252,0.035331293310380464,27.58,1.19,35.87,0.25,36.88,0.07,0.7688876498466686,0.07707215265354801,0.7478308026030368,0.06737270237870731
50000US2105,Kentucky,5,72.45,1.28,66.84,0.54,63.12,0.17,1.083931777378815,0.05581822015743758,1.147813688212928,0.04674078033325172,27.55,1.49,33.16,0.52,36.88,0.07,0.830820265379976,0.11595291323180104,0.7470173535791756,0.08363865352527093
50000US5308,Washington,8,72.46,1.64,62.47,0.41,63.12,0.17,1.1599167600448215,0.06773353620685553,1.1479721166032952,0.0581485605740109,27.54,1.62,37.53,0.43,36.88,0.07,0.7338129496402878,0.10315980220348275,0.7467462039045553,0.09068754114957436
50000US0408,Arizona,8,72.67,1.19,63.24,0.4,63.12,0.17,1.1491144845034789,0.052173048509258586,1.151299112801014,0.0439078232240587,27.33,1.19,36.76,0.5,36.88,0.07,0.7434711643090316,0.08498501459163986,0.741052060737527,0.06734696953488618
50000US1218,Florida,18,72.67,1.59,64.13,0.29,63.12,0.17,1.1331670045220648,0.05983650915553399,1.151299112801014,0.056582186390395535,27.33,1.48,35.87,0.25,36.88,0.07,0.7619180373571229,0.09314528339311907,0.741052060737527,0.08307370731978093
50000US2803,Mississippi,3,72.8,0.98,67.27,0.66,63.12,0.17,1.0822060353798126,0.05037666382684667,1.1533586818757922,0.03726487664546032,27.2,1.49,32.73,0.75,36.88,0.07,0.8310418576229759,0.1292020550478458,0.7375271149674619,0.08360262754392137
50000US0604,California,4,72.81,1.07,53.64,0.2,63.12,0.17,1.3573825503355705,0.05001846233239316,1.1535171102661599,0.040117461748942145,27.19,1.55,46.36,0.17,36.88,0.07,0.5864969801553064,0.07117026185351741,0.7372559652928417,0.08685540604773295
50000US4505,South Carolina,5,72.96,1.41,68.63,0.57,63.12,0.17,1.063091942299286,0.05875277509304099,1.155893536121673,0.05090347130616897,27.04,1.43,31.37,0.57,36.88,0.07,0.861970035065349,0.12253474452910894,0.7331887201735358,0.08033235070631141
50000US2602,Michigan,2,72.98,1.26,70.32,0.28,63.12,0.17,1.0378270762229809,0.044101711203472574,1.1562103929024081,0.04615229190090474,27.02,1.22,29.68,0.36,36.88,0.07,0.910377358490566,0.10431021484768832,0.732646420824295,0.0689419647173302
50000US2703,Minnesota,3,73.03,1.32,71.3,0.36,63.12,0.17,1.024263674614306,0.04737105120261776,1.1570025348542459,0.048057713331135433,26.97,1.32,28.7,0.38,36.88,0.07,0.9397212543554007,0.11689115939663815,0.731290672451193,0.07435983117784005
50000US5402,West Virginia,2,73.12,1.24,72.44,0.79,63.12,0.17,1.0093870789618995,0.056257817071870324,1.158428390367554,0.04553052121737239,26.88,1.54,27.56,0.84,36.88,0.07,0.9753265602322206,0.17136923336425738,0.7288503253796095,0.08628119601846736
50000US4502,South Carolina,2,73.23,1.27,68.63,0.57,63.12,0.17,1.0670260818883872,0.054737998943468785,1.160171102661597,0.04649048575646403,26.77,1.55,31.37,0.57,36.88,0.07,0.8533630857507172,0.1298750091486472,0.7258676789587852,0.08681217487011347
50000US3709,North Carolina,9,73.24,1.2,64.22,0.28,63.12,0.17,1.1404546870133914,0.04731722811841528,1.1603295310519646,0.04427332559341112,26.76,1.29,35.78,0.37,36.88,0.07,0.747903856903298,0.087584795068088,0.7255965292841648,0.07271131168024808
50000US1703,Illinois,3,73.34,1.47,65.26,0.34,63.12,0.17,1.1238124425375422,0.05676207489893753,1.16191381495564,0.05283705464124883,26.66,1.47,34.74,0.35,36.88,0.07,0.7674150834772596,0.10010200165718511,0.7228850325379609,0.08246244199541292
50000US3906,Ohio,6,73.37,1.27,65.36,0.33,63.12,0.17,1.1225520195838434,0.050198408374209164,1.1623891001267428,0.046502433231248516,26.63,1.37,34.64,0.3,36.88,0.07,0.7687644341801385,0.09242202041006148,0.7220715835140997,0.07703634102488034
50000US1208,Florida,8,73.42,1.44,64.13,0.29,63.12,0.17,1.1448619990644004,0.055264188879525736,1.1631812420785805,0.05189330453222186,26.58,1.58,35.87,0.25,36.88,0.07,0.7410091998884862,0.09842977709214343,0.7207158351409977,0.08841952181759163
50000US4901,Utah,1,73.63,1.2,69.9,0.73,63.12,0.17,1.0533619456366237,0.05634246039143239,1.166508238276299,0.04430660784459649,26.37,1.35,30.1,0.8,36.88,0.07,0.8760797342192691,0.1363663474601544,0.7150216919739696,0.07592497626145157
50000US2302,Maine,2,73.68,1.0,71.87,0.84,63.12,0.17,1.0251843606511757,0.051799335990052105,1.167300380228137,0.037973693216708244,26.32,1.33,28.13,0.9,36.88,0.07,0.935655883398507,0.1545905441317244,0.7136659436008677,0.07483522708683253
50000US1901,Iowa,1,73.79,0.7,70.63,0.5,63.12,0.17,1.0447401953843978,0.0346150745851296,1.1690430925221802,0.028477308143572,26.21,1.07,29.37,0.52,36.88,0.07,0.8924072182499149,0.1044966146813301,0.7106832971800433,0.06072407075943871
50000US0404,Arizona,4,73.85,1.4,63.24,0.4,63.12,0.17,1.167773561037318,0.059050731337676396,1.1699936628643852,0.05066256403099768,26.15,1.58,36.76,0.5,36.88,0.07,0.7113710554951034,0.10533426061376373,0.709056399132321,0.0883752613262193
50000US3404,New Jersey,4,73.92,0.96,63.23,0.39,63.12,0.17,1.1690653170963152,0.0447885289626444,1.1711026615969582,0.0367267382854194,26.08,1.59,36.77,0.41,36.88,0.07,0.7092738645635027,0.10231363373023694,0.7071583514099782,0.0889103574328768
50000US4206,Pennsylvania,6,73.93,0.66,68.5,0.31,63.12,0.17,1.0792700729927007,0.02903924357638823,1.171261089987326,0.02722181930172281,26.07,1.45,31.5,0.29,36.88,0.07,0.8276190476190476,0.1073112873562778,0.7068872017353579,0.08131710987814027
50000US3907,Ohio,7,74.07,1.22,65.36,0.33,63.12,0.17,1.1332619339045287,0.0487765322172815,1.1734790874524714,0.04497787520937887,25.93,1.32,34.64,0.3,36.88,0.07,0.7485565819861432,0.08918492105111382,0.7030911062906724,0.07425278254754418
50000US4210,Pennsylvania,10,74.21,1.1,68.5,0.31,63.12,0.17,1.0833576642335765,0.04192321995235493,1.1756970849176172,0.04118751373426231,25.79,1.21,31.5,0.29,36.88,0.07,0.8187301587301588,0.09190821817198111,0.6992950108459869,0.0682730578228029
50000US2701,Minnesota,1,74.37,1.04,71.3,0.36,63.12,0.17,1.0430575035063114,0.039706501765967024,1.178231939163498,0.03930001351620835,25.63,1.03,28.7,0.38,36.88,0.07,0.8930313588850174,0.09544195245533459,0.6949566160520607,0.05849516535006409
50000US0104,Alabama,4,74.54,1.39,68.45,0.48,63.12,0.17,1.0889700511322133,0.05588896083454437,1.1809252217997466,0.05040458893470567,25.46,1.53,31.55,0.58,36.88,0.07,0.806973058637084,0.12670173368382262,0.690347071583514,0.08559273216263599
50000US5507,Wisconsin,7,74.66,0.94,66.66,0.39,63.12,0.17,1.12001200120012,0.04130968524465537,1.182826362484157,0.03615617106524915,25.34,0.99,33.34,0.44,36.88,0.07,0.7600479904019195,0.07946321720555499,0.6870932754880693,0.056296110039521965
50000US3405,New Jersey,5,74.74,1.05,63.23,0.39,63.12,0.17,1.1820338446939744,0.04779537198807928,1.1840937896070975,0.03964844806444006,25.26,1.22,36.77,0.41,36.88,0.07,0.6869730758770737,0.08168864223700477,0.6849240780911063,0.06876080549682952
50000US3916,Ohio,16,74.81,1.24,65.36,0.33,63.12,0.17,1.1445838433292534,0.04950287356395835,1.1852027883396705,0.04567474430584231,25.19,1.22,34.64,0.3,36.88,0.07,0.7271939953810623,0.08304076644911537,0.6830260303687635,0.0687536003005596
50000US0106,Alabama,6,74.82,1.09,68.45,0.48,63.12,0.17,1.093060628195763,0.04718037999073717,1.185361216730038,0.04092271150952202,25.18,1.51,31.55,0.58,36.88,0.07,0.7980982567353407,0.12510706575171238,0.6827548806941431,0.08447930877170151
50000US2401,Maryland,1,74.83,0.98,65.89,0.37,63.12,0.17,1.1356806799210806,0.042502534692392825,1.1855196451204055,0.037438115029835434,25.17,1.28,34.11,0.53,36.88,0.07,0.7379067722075638,0.09800610585592712,0.6824837310195228,0.07200534949061835
50000US1715,Illinois,15,75.18,0.66,65.26,0.34,63.12,0.17,1.1520073551946062,0.032231414273477296,1.1910646387832702,0.02732849318372719,24.82,1.14,34.74,0.35,36.88,0.07,0.7144502014968336,0.08003446626797986,0.672993492407809,0.0643771052682851
50000US2405,Maryland,5,75.35,1.08,65.89,0.37,63.12,0.17,1.1435726210350583,0.045626628293395574,1.1937579214195184,0.040651082156333465,24.65,1.45,34.11,0.53,36.88,0.07,0.7226619759601289,0.10750240369074851,0.6683839479392624,0.08117094732523629
50000US2611,Michigan,11,75.44,0.83,70.32,0.28,63.12,0.17,1.0728100113765644,0.032150305046246344,1.1951837769328264,0.032737285696877255,24.56,1.1,29.68,0.36,36.88,0.07,0.8274932614555256,0.09421181035563315,0.6659436008676789,0.06218113789900152
50000US5101,Virginia,1,75.47,1.1,65.29,0.44,63.12,0.17,1.1559197426864756,0.04927792148929154,1.1956590621039291,0.04129504100732272,24.53,1.29,34.71,0.39,36.88,0.07,0.7067127628925381,0.09022274022274022,0.6651301518438177,0.07248177471336369
50000US2707,Minnesota,7,75.57,0.73,71.3,0.36,63.12,0.17,1.0598877980364656,0.031180587526805036,1.1972433460076044,0.0295797889890215,24.43,1.02,28.7,0.38,36.88,0.07,0.8512195121951219,0.09363755935311902,0.6624186550976139,0.057829346396795295
50000US1718,Illinois,18,75.82,1.16,65.26,0.34,63.12,0.17,1.1618142813361936,0.0476573418691673,1.2012040557667933,0.04322606416923447,24.18,1.24,34.74,0.35,36.88,0.07,0.696027633851468,0.08542085648410754,0.655639913232104,0.06973424221737708
50000US4208,Pennsylvania,8,76.25,1.23,68.5,0.31,63.12,0.17,1.1131386861313868,0.04598847450421436,1.2080164765525983,0.045480773538752926,23.75,1.24,31.5,0.29,36.88,0.07,0.753968253968254,0.09262059903489932,0.6439804772234273,0.06968998172600475
50000US1217,Florida,17,76.45,0.67,64.13,0.29,63.12,0.17,1.1921097770154374,0.03167729942677247,1.2111850443599494,0.02775373292700206,23.55,1.36,35.87,0.25,36.88,0.07,0.6565374965151938,0.08498513595271363,0.6385574837310195,0.07617701108607672
50000US4218,Pennsylvania,18,76.45,0.85,68.5,0.31,63.12,0.17,1.116058394160584,0.03491978385448951,1.2111850443599494,0.03345719635185364,23.55,1.24,31.5,0.29,36.88,0.07,0.7476190476190476,0.09250368310380351,0.6385574837310195,0.06966939545094786
50000US2903,Missouri,3,76.47,1.11,66.08,0.49,63.12,0.17,1.1572336561743342,0.05076079632436084,1.2115019011406845,0.04169723919208465,23.53,1.33,33.92,0.43,36.88,0.07,0.6936910377358491,0.09602292804604384,0.6380151843817787,0.07454804854978882
50000US3411,New Jersey,11,76.67,0.68,63.23,0.39,63.12,0.17,1.2125573303811483,0.0364681708369094,1.2146704689480357,0.028089366609393252,23.33,1.33,36.77,0.41,36.88,0.07,0.6344846342126733,0.08650184545081728,0.6325921908893708,0.07452746227473192
50000US3627,New York,27,76.71,0.98,53.28,0.24,63.12,0.17,1.4397522522522521,0.049758537426698855,1.2153041825095057,0.037598552548370016,23.29,1.29,46.72,0.25,36.88,0.07,0.4985017123287671,0.06055932940543849,0.6315075921908893,0.07235413980801092
50000US2604,Michigan,4,76.74,1.02,70.32,0.28,63.12,0.17,1.091296928327645,0.037701483409722986,1.2157794676806084,0.03886854903817181,23.26,1.1,29.68,0.36,36.88,0.07,0.7836927223719677,0.09314910723855234,0.6306941431670282,0.06204732711113169
50000US2702,Minnesota,2,76.78,0.94,71.3,0.36,63.12,0.17,1.0768583450210378,0.03724271673844969,1.2164131812420786,0.03633708996912858,23.22,0.98,28.7,0.38,36.88,0.07,0.8090592334494773,0.08973297896315638,0.6296095444685466,0.05553559422099145
50000US2607,Michigan,7,76.79,1.11,70.32,0.28,63.12,0.17,1.0920079635949944,0.040266913443228726,1.2165716096324464,0.041724547705877774,23.21,1.02,29.68,0.36,36.88,0.07,0.7820080862533693,0.0877166052357657,0.6293383947939263,0.05770377011894822
