geoid,state,district,male,male_moe,state_male,state_male_moe,country_male,country_male_moe,ratio_state_male,ratio_state_male_moe,ratio_country_male,ratio_country_male_moe,female,female_moe,state_female,state_female_moe,country_female,country_female_moe,ratio_state_female,ratio_state_female_moe,ratio_country_female,ratio_country_female_moe
50000US3915,Ohio,15,50.24,0.44,49.0,0.05,49.23,0.01,1.0253061224489797,0.020051666026307816,1.0205159455616495,0.018289871136768523,49.76,0.49,51.0,0.05,50.77,0.01,0.9756862745098038,0.0211288169250451,0.9801063620248177,0.019688835257454164
50000US3916,Ohio,16,48.95,0.51,49.0,0.05,49.23,0.01,0.9989795918367348,0.022855084188967298,0.9943124111314241,0.021123020335759378,51.05,0.45,51.0,0.05,50.77,0.01,1.0009803921568627,0.019609784323129875,1.0055150679535156,0.018123110834263663
50000US4001,Oklahoma,1,48.78,0.13,49.53,0.07,49.23,0.01,0.9848576620230164,0.008033128758331919,0.9908592321755029,0.005683875608146716,51.22,0.1,50.47,0.07,50.77,0.01,1.0148603130572618,0.006777909686496945,1.0088635020681505,0.004336759475740312
50000US4002,Oklahoma,2,49.62,0.22,49.53,0.07,49.23,0.01,1.001817080557238,0.011715234206853371,1.007921998781231,0.009347114746338578,50.38,0.24,50.47,0.07,50.77,0.01,0.9982167624331286,0.012279602515059579,0.9923182982076029,0.009845309934136999
50000US4003,Oklahoma,3,50.53,0.26,49.53,0.07,49.23,0.01,1.0201897839693115,0.013382351982051316,1.0264066626041033,0.010979649716734596,49.47,0.25,50.47,0.07,50.77,0.01,0.9801862492569844,0.012625862902871215,0.9743943273586763,0.010232182523166577
50000US4004,Oklahoma,4,49.98,0.17,49.53,0.07,49.23,0.01,1.0090854027861902,0.00971679623808095,1.0152346130408287,0.007318803719832805,50.02,0.3,50.47,0.07,50.77,0.01,0.991083812165643,0.01463747087015785,0.9852274965530825,0.012206117273449864
50000US4005,Oklahoma,5,48.78,0.16,49.53,0.07,49.23,0.01,0.9848576620230164,0.009244518216088595,0.9908592321755029,0.006902644701700716,51.22,0.15,50.47,0.07,50.77,0.01,1.0148603130572618,0.008759288572307962,1.0088635020681505,0.006306426678410959
50000US4101,Oregon,1,49.6,0.33,49.49,0.1,49.23,0.01,1.0022226712467166,0.017386301219299738,1.0075157424334755,0.013815769711809674,50.4,0.18,50.51,0.1,50.77,0.01,0.9978222134230845,0.011078333715694905,0.9927122316328539,0.007481864474481773
50000US4102,Oregon,2,49.9,0.26,49.49,0.1,49.23,0.01,1.0082845019195796,0.0145819326495077,1.013609587649807,0.010974450823587199,50.1,0.26,50.51,0.1,50.77,0.01,0.9918827954860424,0.014222517815873876,0.986803230254087,0.01063100424551155
50000US4103,Oregon,3,49.34,0.36,49.49,0.1,49.23,0.01,0.9969690846635684,0.018577441315609216,1.002234409912655,0.015032393230413959,50.66,0.24,50.51,0.1,50.77,0.01,1.002969708968521,0.013474492367486825,0.9978333661611186,0.009847482503830707
50000US4104,Oregon,4,49.56,0.25,49.49,0.1,49.23,0.01,1.0014144271570014,0.014150045354698567,1.0067032297379648,0.010565388707211873,50.44,0.26,50.51,0.1,50.77,0.01,0.9986141358146902,0.014249171416005043,0.9935000984833562,0.01063364236585391
50000US4105,Oregon,5,49.09,0.42,49.49,0.1,49.23,0.01,0.9919175591028491,0.020981769072909294,0.997156205565712,0.017467868364685685,50.91,0.31,50.51,0.1,50.77,0.01,1.0079192239160562,0.01626582983769408,1.0027575339767578,0.012606956381938995
50000US4201,Pennsylvania,1,48.85,0.99,48.99,0.04,49.23,0.01,0.9971422739334558,0.0420447592383142,0.9922811293926469,0.04062250061148887,51.15,1.88,51.01,0.04,50.77,0.01,1.0027445598902176,0.07528370762928858,1.0074847350797713,0.07445636874839191
50000US4202,Pennsylvania,2,46.04,0.7,48.99,0.04,49.23,0.01,0.9397836293121045,0.030111934553837812,0.9352021125330083,0.02881787732658721,53.96,0.66,51.01,0.04,50.77,0.01,1.0578317976867282,0.027536314595764794,1.0628323813275555,0.026418292291939986
50000US4203,Pennsylvania,3,49.38,0.23,48.99,0.04,49.23,0.01,1.0079608083282303,0.01103566493341614,1.003046922608166,0.009751390580133761,50.62,0.31,51.01,0.04,50.77,0.01,0.9923544403058224,0.01371081719826358,0.9970454993106164,0.012604706220470512
50000US4204,Pennsylvania,4,48.76,0.34,48.99,0.04,49.23,0.01,0.9953051643192488,0.015505713810122713,0.9904529758277474,0.014215094218797814,51.24,0.28,51.01,0.04,50.77,0.01,1.0045089198196433,0.012553638646304783,1.0092574354934016,0.011427716588904192
50000US4205,Pennsylvania,5,51.32,0.23,48.99,0.04,49.23,0.01,1.047560726678914,0.011100331101614425,1.042453788340443,0.009767399870143205,48.68,0.32,51.01,0.04,50.77,0.01,0.9543226818270928,0.01404325142192494,0.9588339570612566,0.012983586856698235
50000US4206,Pennsylvania,6,49.02,0.45,48.99,0.04,49.23,0.01,1.0006123698714025,0.020005095794053254,0.995734308348568,0.018686059803445534,50.98,0.63,51.01,0.04,50.77,0.01,0.9994118800235248,0.026268452741592733,1.0041363009651367,0.02521336962145456
50000US4207,Pennsylvania,7,48.81,0.66,48.99,0.04,49.23,0.01,0.9963257807715861,0.028571279763051828,0.991468616697136,0.02721571049394107,51.19,0.22,51.01,0.04,50.77,0.01,1.0035287198588512,0.010199620025760772,1.0082726019302737,0.009063727986825539
50000US4208,Pennsylvania,8,49.07,0.09,48.99,0.04,49.23,0.01,1.0016329863237394,0.005309875736374532,0.9967499492179566,0.004061243291364788,50.93,0.26,51.01,0.04,50.77,0.01,0.9984316800627329,0.011759947133350513,1.003151467402009,0.010637444362817898
50000US4209,Pennsylvania,9,49.35,0.35,48.99,0.04,49.23,0.01,1.0073484384568279,0.0159336271782905,1.0024375380865327,0.014626219388009409,50.65,0.26,51.01,0.04,50.77,0.01,0.9929425602822975,0.011751338432067259,0.9976363994484931,0.010635271793124191
50000US4210,Pennsylvania,10,49.79,0.31,48.99,0.04,49.23,0.01,1.0163298632373954,0.014315306319513787,1.0113751777371522,0.01300482490292924,50.21,0.39,51.01,0.04,50.77,0.01,0.9843168006273281,0.016834853403232913,0.9889698640929683,0.01575299248197776
50000US4211,Pennsylvania,11,49.73,0.44,48.99,0.04,49.23,0.01,1.0151051234945907,0.019620515425193597,1.010156408693886,0.018285662508982534,50.27,0.42,51.01,0.04,50.77,0.01,0.9854930405802784,0.018012938801165328,0.9901516643687217,0.0169352583542288
50000US4212,Pennsylvania,12,49.23,0.46,48.99,0.04,49.23,0.01,1.0048989589712185,0.020420342593192514,1.0,0.019094049132346,50.77,0.37,51.01,0.04,50.77,0.01,0.9952950401881985,0.016067910354980182,1.0,0.014969470740296916
50000US4213,Pennsylvania,13,47.55,0.82,48.99,0.04,49.23,0.01,0.9706062461726882,0.035061229736354116,0.9658744667885436,0.03370541453993427,52.45,0.61,51.01,0.04,50.77,0.01,1.0282297588708098,0.025529487972510576,1.0330904077210952,0.024436908731278267
50000US4214,Pennsylvania,14,48.04,0.41,48.99,0.04,49.23,0.01,0.9806082874055929,0.018339441966801505,0.9758277473085517,0.017052947178255357,51.96,0.47,51.01,0.04,50.77,0.01,1.018623799255048,0.02002529958953021,1.0234390388024424,0.018918038566836468
50000US4215,Pennsylvania,15,49.22,0.38,48.99,0.04,49.23,0.01,1.004694835680751,0.017154034437651212,0.9997968718261223,0.015843915694088547,50.78,0.24,51.01,0.04,50.77,0.01,0.9954910801803568,0.010971174878272389,1.0001969667126256,0.00984841360512801
50000US4216,Pennsylvania,16,49.09,0.31,48.99,0.04,49.23,0.01,1.0020412329046744,0.014291973166040178,0.997156205565712,0.012999048354987688,50.91,0.43,51.01,0.04,50.77,0.01,0.998039600078416,0.018424696058079528,1.0027575339767578,0.017334157668348546
50000US4217,Pennsylvania,17,49.74,0.64,48.99,0.04,49.23,0.01,1.0153092467850582,0.027785785817900987,1.0103595368677636,0.026410872321455985,50.26,0.98,51.01,0.04,50.77,0.01,0.98529700058812,0.039969123970486756,0.989954697656096,0.038995453432365275
50000US4218,Pennsylvania,18,48.94,0.5,48.99,0.04,49.23,0.01,0.9989793835476627,0.022043663413427853,0.9941092829575462,0.020716681449127927,51.06,0.45,51.01,0.04,50.77,0.01,1.0009801999607921,0.019213468313157653,1.0057120346661415,0.018123188426038436
50000US4401,Rhode Island,1,48.57,0.56,48.4,0.15,49.23,0.01,1.003512396694215,0.029360896036883088,0.9865935405240708,0.02315116631803825,51.43,0.59,51.6,0.15,50.77,0.01,0.9967054263565891,0.028663258263968112,1.0129998030332874,0.02364112748918293
50000US4402,Rhode Island,2,48.24,0.6,48.4,0.15,49.23,0.01,0.9966942148760332,0.030971542611377616,0.9798903107861061,0.024773468546366372,51.76,0.56,51.6,0.15,50.77,0.01,1.0031007751937984,0.027537640314925147,1.019499704549931,0.022461887696148132
50000US4501,South Carolina,1,48.25,0.4,48.48,0.09,49.23,0.01,0.9952557755775578,0.02019697636342355,0.9800934389599838,0.016648423778119828,51.75,0.35,51.52,0.09,50.77,0.01,1.0044642857142856,0.017096394785175748,1.0193027378373054,0.014189207853156634
50000US4502,South Carolina,2,48.72,0.47,48.48,0.09,49.23,0.01,1.004950495049505,0.02312077046429304,0.9896404631322365,0.019496096869078012,51.28,0.43,51.52,0.09,50.77,0.01,0.9953416149068323,0.020170121541920823,1.0100453023439038,0.01733702856401523
50000US4503,South Carolina,3,48.76,0.42,48.48,0.09,49.23,0.01,1.0057755775577557,0.021061120520538996,0.9904529758277474,0.017465145134941813,51.24,0.42,51.52,0.09,50.77,0.01,0.9945652173913043,0.01977920902227301,1.0092574354934016,0.016942784756382
50000US4504,South Carolina,4,48.47,0.33,48.48,0.09,49.23,0.01,0.9997937293729373,0.01732602652858741,0.9845622587852936,0.013806444712989743,51.53,0.32,51.52,0.09,50.77,0.01,1.000194099378882,0.01591687578313894,1.014969470159543,0.013005700512509192
50000US4505,South Carolina,5,48.86,0.45,48.48,0.09,49.23,0.01,1.0078382838283828,0.022306407137498867,0.9924842575665245,0.01868473944963032,51.14,0.41,51.52,0.09,50.77,0.01,0.9926242236024844,0.01938422763676918,1.007287768367146,0.016548075398100118
50000US4506,South Carolina,6,48.88,0.57,48.48,0.09,49.23,0.01,1.0082508250825084,0.027258450966073596,0.9928905139142801,0.023559980868073222,51.12,0.61,51.52,0.09,50.77,0.01,0.9922360248447204,0.027146870196360078,1.0068938349418948,0.024426589025233154
50000US4507,South Carolina,7,47.5,0.46,48.48,0.09,49.23,0.01,0.9797854785478548,0.022614792999181423,0.9648588259191551,0.019079772806719023,52.5,0.45,51.52,0.09,50.77,0.01,1.0190217391304348,0.02102925503248066,1.034075241284223,0.018134361641606075
50000US4600,South Dakota,0,50.34,0.23,50.34,0.23,49.23,0.01,1.0,0.01827610658568156,1.0225472273004268,0.009759312703025031,49.66,0.23,49.66,0.23,50.77,0.01,1.0,0.018526374045558538,0.978136694898562,0.00944578988581905
50000US4701,Tennessee,1,49.32,0.32,48.82,0.08,49.23,0.01,1.0102417042195821,0.01642033644571211,1.0018281535648996,0.013407202728115056,50.68,0.34,51.18,0.08,50.77,0.01,0.9902305588120359,0.016382159788591682,0.9982272995863698,0.01378697209272155
50000US4702,Tennessee,2,48.96,0.22,48.82,0.08,49.23,0.01,1.002867677181483,0.012299476459121602,0.9945155393053017,0.009341668286850829,51.04,0.22,51.18,0.08,50.77,0.01,0.99726455646737,0.011714806447007047,1.0053181012408903,0.00906256411020391
50000US4703,Tennessee,3,49.18,0.34,48.82,0.08,49.23,0.01,1.007374027038099,0.017230276589692145,0.9989843591306115,0.014218560147562747,50.82,0.37,51.18,0.08,50.77,0.01,0.9929660023446659,0.017563047217935807,1.0009848335631277,0.014969858699170792
50000US4704,Tennessee,4,49.28,0.37,48.82,0.08,49.23,0.01,1.0094223678820156,0.018465997534599935,1.0010156408693887,0.015438154462251252,50.72,0.3,51.18,0.08,50.77,0.01,0.991012114107073,0.014821488700023594,0.999015166436872,0.012211548697684134
50000US4705,Tennessee,5,48.12,0.16,48.82,0.08,49.23,0.01,0.9856616140925849,0.009785070483757142,0.9774527726995734,0.006897198242212966,51.88,0.13,51.18,0.08,50.77,0.01,1.0136772176631497,0.008249108760602676,1.0218633051014379,0.005523680854477868
50000US4706,Tennessee,6,48.73,0.24,48.82,0.08,49.23,0.01,0.9981564932404752,0.013103374778571325,0.9898435913061142,0.010152283007277461,51.27,0.22,51.18,0.08,50.77,0.01,1.0017584994138335,0.011728855540955018,1.0098483356312784,0.009064348721023742
50000US4707,Tennessee,7,49.48,0.26,48.82,0.08,49.23,0.01,1.0135190495698483,0.013973061854017773,1.0050782043469428,0.010970984894822268,50.52,0.29,51.18,0.08,50.77,0.01,0.9871043376318875,0.014418493494276903,0.9950758321843608,0.0118160634216545
50000US4708,Tennessee,8,48.9,0.39,48.82,0.08,49.23,0.01,1.0016386726751332,0.01925982614649914,0.9932967702620353,0.016247531350976126,51.1,0.5,51.18,0.08,50.77,0.01,0.9984368894099258,0.022660272292819767,1.0064999015166436,0.020093165995808182
50000US4709,Tennessee,9,47.35,0.3,48.82,0.08,49.23,0.01,0.9698893895944285,0.015468749082188113,0.9618119033109893,0.012578433142729259,52.65,0.39,51.18,0.08,50.77,0.01,1.0287221570926144,0.018456386343975267,1.0370297419736063,0.015771924875022932
50000US4801,Texas,1,48.78,0.35,49.64,0.03,49.23,0.01,0.9826752618855762,0.015289298809757783,0.9908592321755029,0.014621515627542716,51.22,0.34,50.36,0.03,50.77,0.01,1.017077045274027,0.014714552932585799,1.0088635020681505,0.013791162048559416
50000US4802,Texas,2,49.76,1.02,49.64,0.03,49.23,0.01,1.0024174053182917,0.04230753044676603,1.010765793215519,0.041848779217366884,50.24,0.42,50.36,0.03,50.77,0.01,0.9976171564733917,0.01786849381894539,0.9895607642308449,0.016935025578904472
50000US4803,Texas,3,49.09,0.36,49.64,0.03,49.23,0.01,0.9889202256244964,0.01569974815032997,0.997156205565712,0.015030330177577688,50.91,0.22,50.36,0.03,50.77,0.01,1.0109213661636218,0.009941530175499376,1.0027575339767578,0.009061555417131831
50000US4804,Texas,4,49.25,0.41,49.64,0.03,49.23,0.01,0.9921434327155519,0.017718149218423532,1.0004062563477556,0.017062932353982898,50.75,0.26,50.36,0.03,50.77,0.01,1.0077442414614775,0.011526307793449127,0.9996060665747488,0.010636047710871944
50000US4805,Texas,5,49.58,0.62,49.64,0.03,49.23,0.01,0.9987912973408541,0.026187106217301068,1.0071094860857202,0.025597039238604773,50.42,0.78,50.36,0.03,50.77,0.01,1.0011914217633042,0.03216981851118202,0.9931061650581051,0.03111802609007909
50000US4806,Texas,6,49.21,0.95,49.64,0.03,49.23,0.01,0.991337630942788,0.03947383105436011,0.9995937436522446,0.0390004459495011,50.79,0.38,50.36,0.03,50.77,0.01,1.0085385226370136,0.016292942862087403,1.000393933425251,0.015363559364380596
50000US4807,Texas,7,48.92,0.64,49.64,0.03,49.23,0.01,0.9854955680902499,0.026976837695206424,0.9937030266097909,0.026404105508153024,51.08,0.9,50.36,0.03,50.77,0.01,1.0142970611596505,0.03695112160514567,1.0061059680913924,0.035850348433623815
50000US4808,Texas,8,50.76,0.38,49.64,0.03,49.23,0.01,1.022562449637389,0.016546213677881352,1.0310786106032908,0.015856624099559964,49.24,0.48,50.36,0.03,50.77,0.01,0.9777601270849882,0.020227680085793755,0.9698640929682883,0.01929086704463172
50000US4809,Texas,9,48.32,0.94,49.64,0.03,49.23,0.01,0.9734085414987913,0.039049259074820236,0.9815153361771278,0.038586845116885975,51.68,0.84,50.36,0.03,50.77,0.01,1.0262112787926927,0.03458247209615191,1.0179239708489265,0.03349140329690555
50000US4810,Texas,10,50.16,0.78,49.64,0.03,49.23,0.01,1.0104754230459305,0.03264764539287254,1.0188909201706278,0.03210192735347292,49.84,0.81,50.36,0.03,50.77,0.01,0.9896743447180303,0.033347518996177127,0.9816820957258223,0.03229532608874451
50000US4811,Texas,11,50.39,0.48,49.64,0.03,49.23,0.01,1.015108783239323,0.020566214743572443,1.0235628681698152,0.019916134426542286,49.61,0.4,50.36,0.03,50.77,0.01,0.9851072279586974,0.01705930775516243,0.9771518613354342,0.016142270416025374
50000US4812,Texas,12,48.82,0.57,49.64,0.03,49.23,0.01,0.9834810636583401,0.024154095522689215,0.9916717448710137,0.023559485735392516,51.18,0.86,50.36,0.03,50.77,0.01,1.0162827640984908,0.03536492450087411,1.008075635217648,0.034275390589235046
50000US4813,Texas,13,50.64,0.35,49.64,0.03,49.23,0.01,1.0201450443190976,0.015334588651964484,1.028641072516758,0.014636864740644552,49.36,0.25,50.36,0.03,50.77,0.01,0.9801429706115965,0.011096282298291881,0.9722276935197951,0.01023132901364405
50000US4814,Texas,14,50.49,0.91,49.64,0.03,49.23,0.01,1.0171232876712328,0.03789339412344818,1.0255941499085923,0.03738598332195079,49.51,0.5,50.36,0.03,50.77,0.01,0.983121525019857,0.021028349231645857,0.9751821942091785,0.020080828903618914
50000US4815,Texas,15,49.26,0.6,49.64,0.03,49.23,0.01,0.9923448831587429,0.025373512349415837,1.0006093845216333,0.02478188580193835,50.74,0.47,50.36,0.03,50.77,0.01,1.0075456711675934,0.019866026515137032,0.9994090998621232,0.018908572370313882
50000US4816,Texas,16,49.34,0.43,49.64,0.03,49.23,0.01,0.9939564867042708,0.01852614272947675,1.002234409912655,0.017876187782039955,50.66,0.42,50.36,0.03,50.77,0.01,1.005957108816521,0.017878430223198058,0.9978333661611186,0.016938284433445035
50000US4817,Texas,17,50.19,0.48,49.64,0.03,49.23,0.01,1.0110797743755036,0.020561344868066343,1.0195003046922608,0.019914483984273267,49.81,0.45,50.36,0.03,50.77,0.01,0.9890786338363782,0.019049743019745016,0.9810911955879457,0.018113489454191528
50000US4818,Texas,18,50.83,0.82,49.64,0.03,49.23,0.01,1.023972602739726,0.03427556360996891,1.0325005078204348,0.03373248179314611,49.17,0.71,50.36,0.03,50.77,0.01,0.9763701350277999,0.029360260778563803,0.9684853259799093,0.028350793034493272
50000US4819,Texas,19,50.71,0.29,49.64,0.03,49.23,0.01,1.0215551974214343,0.012918886907165196,1.030062969733902,0.012199904208330708,49.29,0.34,50.36,0.03,50.77,0.01,0.9787529785544082,0.01466889278923424,0.9708489265314161,0.013776186836027786
50000US4820,Texas,20,49.51,0.76,49.64,0.03,49.23,0.01,0.9973811442385173,0.03182601623040225,1.0056875888685761,0.03128405068706262,50.49,0.71,50.36,0.03,50.77,0.01,1.0025814138204925,0.029391489477643626,0.9944849320464841,0.02836103514876361
50000US4821,Texas,21,49.53,0.7,49.64,0.03,49.23,0.01,0.9977840451248993,0.029409097016726435,1.0060938452163315,0.02884667754418152,50.47,0.6,50.36,0.03,50.77,0.01,1.0021842732327244,0.025022468299814596,0.994090998621233,0.024027612119338633
50000US4822,Texas,22,49.62,0.33,49.64,0.03,49.23,0.01,0.9995970991136179,0.014503950219807915,1.007921998781231,0.013815934756036579,50.38,0.79,50.36,0.03,50.77,0.01,1.000397140587768,0.03256601291566946,0.9923182982076029,0.03151164916351412
50000US4823,Texas,23,50.38,0.64,49.64,0.03,49.23,0.01,1.0149073327961322,0.027012387786400926,1.0233597399959375,0.02641615373671683,49.62,0.8,50.36,0.03,50.77,0.01,0.9853057982525814,0.03294517348429518,0.9773488280480598,0.03189968562916533
50000US4824,Texas,24,48.9,0.63,49.64,0.03,49.23,0.01,0.9850926672038678,0.026573449674118076,0.9932967702620353,0.025997684099408124,51.1,0.84,50.36,0.03,50.77,0.01,1.0146942017474185,0.03456875039504108,1.0064999015166436,0.033486902973968585
50000US4825,Texas,25,49.79,0.45,49.64,0.03,49.23,0.01,1.0030217566478645,0.019342902016440944,1.0113751777371522,0.01869241400618124,50.21,0.57,50.36,0.03,50.77,0.01,0.9970214455917396,0.023824895006314153,0.9889698640929683,0.022843794411592087
50000US4826,Texas,26,48.75,0.32,49.64,0.03,49.23,0.01,0.9820709105560033,0.01407986522781866,0.9902498476538697,0.013402498967648363,51.25,0.46,50.36,0.03,50.77,0.01,1.017672756155679,0.01948095142017044,1.0094544022060272,0.018518596110293297
50000US4827,Texas,27,49.07,0.28,49.64,0.03,49.23,0.01,0.9885173247381144,0.012476052894477467,0.9967499492179566,0.011780114217206789,50.93,0.47,50.36,0.03,50.77,0.01,1.01131850675139,0.019870521555156093,1.003151467402009,0.018910046614034615
50000US4828,Texas,28,48.83,0.73,49.64,0.03,49.23,0.01,0.983682514101531,0.03060075555306831,0.9918748730448913,0.03005967008979397,51.17,0.31,50.36,0.03,50.77,0.01,1.0160841938046068,0.013521947841211687,1.0078786685050227,0.012608973768083153
50000US4829,Texas,29,50.05,0.54,49.64,0.03,49.23,0.01,1.00825946817083,0.0229753421564385,1.0166565102579728,0.022350866861792957,49.95,1.16,50.36,0.03,50.77,0.01,0.9918586179507546,0.04725004689233634,0.9838487295647036,0.04608385001696156
50000US4830,Texas,30,48.52,0.81,49.64,0.03,49.23,0.01,0.9774375503626108,0.03381641551433576,0.9855778996546822,0.033307162820420996,51.48,0.66,50.36,0.03,50.77,0.01,1.022239872915012,0.027429207358443605,1.0139846365964151,0.026399049531795716
50000US4831,Texas,31,49.48,0.25,49.64,0.03,49.23,0.01,0.9967767929089443,0.011277333038651756,1.0050782043469428,0.010564728530304266,50.52,0.19,50.36,0.03,50.77,0.01,1.0031771247021446,0.008740881328301675,0.9950758321843608,0.007876729016313205
50000US4832,Texas,32,49.62,0.86,49.64,0.03,49.23,0.01,0.9995970991136179,0.03585770499730797,1.007921998781231,0.03534752207549057,50.38,0.72,50.36,0.03,50.77,0.01,1.000397140587768,0.02978602781475562,0.9923182982076029,0.028754115079775208
50000US4833,Texas,33,50.51,0.59,49.64,0.03,49.23,0.01,1.0175261885576148,0.025001048037791202,1.0260004062563477,0.02438594470160169,49.49,0.76,50.36,0.03,50.77,0.01,0.982724384432089,0.03135353501579001,0.9747882607839274,0.030322943173956726
50000US4834,Texas,34,49.71,0.49,49.64,0.03,49.23,0.01,1.001410153102337,0.020952558200389448,1.0097501523461305,0.020316779287345633,50.29,0.4,50.36,0.03,50.77,0.01,0.9986100079428117,0.01707539526680961,0.9905455977939728,0.016147546656710095
50000US4835,Texas,35,50.33,0.54,49.64,0.03,49.23,0.01,1.0139000805801772,0.022982159982147036,1.0223440991265489,0.02235317748096958,49.67,0.89,50.36,0.03,50.77,0.01,0.9862986497220017,0.03652062294788116,0.9783336616111877,0.035445474552846364
50000US4836,Texas,36,50.02,0.51,49.64,0.03,49.23,0.01,1.007655116841257,0.021765908574499376,1.0160471257363397,0.021131850201898606,49.98,0.76,50.36,0.03,50.77,0.01,0.9924543288324066,0.03136512748741813,0.9844396297025801,0.030326745170920714
50000US4901,Utah,1,50.35,0.37,50.41,0.08,49.23,0.01,0.9988097599682604,0.017849867641244552,1.0227503554743045,0.015446984328390482,49.65,0.28,49.59,0.08,50.77,0.01,1.0012099213551118,0.014522997816695016,0.9779397281859364,0.01141537949671492
50000US4902,Utah,2,50.84,0.54,50.41,0.08,49.23,0.01,1.0085300535608015,0.024625430172349916,1.0327036359943125,0.02235738610875557,49.16,0.6,49.59,0.08,50.77,0.01,0.9913288969550311,0.027396978409349817,0.9682883592672837,0.02401744759684307
50000US4903,Utah,3,50.0,0.41,50.41,0.08,49.23,0.01,0.9918666931164453,0.019414821181981456,1.0156408693885843,0.017069121512491705,50.0,0.33,49.59,0.08,50.77,0.01,1.008267795926598,0.016562310644314283,0.9848335631278313,0.013387762411502703
50000US4904,Utah,4,50.45,0.53,50.41,0.08,49.23,0.01,1.0007934933544933,0.024204126797598126,1.0247816372130816,0.021947911381812988,49.55,0.5,49.59,0.08,50.77,0.01,0.9991933857632586,0.02338927123011065,0.9759700610596808,0.020081139270718015
50000US5101,Virginia,1,50.14,0.36,49.16,0.07,49.23,0.01,1.0199349064279903,0.017550704561801966,1.0184846638228724,0.015038994999490017,49.86,0.55,50.84,0.07,50.77,0.01,0.9807238394964594,0.024337208559582935,0.9820760291510734,0.022053211818406696
50000US5102,Virginia,2,49.9,0.38,49.16,0.07,49.23,0.01,1.015052888527258,0.018350472609206428,1.013609587649807,0.015849527197803196,50.1,0.47,50.84,0.07,50.77,0.01,0.9854445318646734,0.02120307391877133,0.986803230254087,0.018903606496728266
50000US5103,Virginia,3,48.2,0.28,49.16,0.07,49.23,0.01,0.9804719283970709,0.014183634738054245,0.9790777980905953,0.011772934793336572,51.8,0.47,50.84,0.07,50.77,0.01,1.018882769472856,0.021295154212632818,1.0202875714004331,0.018916797098440064
50000US5104,Virginia,4,48.62,0.56,49.16,0.07,49.23,0.01,0.9890154597233524,0.02559936362827222,0.9876091813934593,0.023151578928605504,51.38,0.2,50.84,0.07,50.77,0.01,1.0106215578284814,0.010650826999040934,1.0120149694701595,0.008277335349478011
50000US5105,Virginia,5,48.85,0.54,49.16,0.07,49.23,0.01,0.9936940602115542,0.024799016278681096,0.9922811293926469,0.022340964208178868,51.15,0.3,50.84,0.07,50.77,0.01,1.0060975609756098,0.014572286841567379,1.0074847350797713,0.012214885143999472
50000US5106,Virginia,6,48.05,0.41,49.16,0.07,49.23,0.01,0.9774206672091131,0.019463808654501567,0.9760308754824294,0.01705302970036881,51.95,0.36,50.84,0.07,50.77,0.01,1.0218332022029897,0.016975969403343297,1.0232420720898168,0.014584693129186272
50000US5107,Virginia,7,48.6,0.48,49.16,0.07,49.23,0.01,0.9886086248982914,0.0223435198243622,0.987202925045704,0.019901362968234602,51.4,0.32,50.84,0.07,50.77,0.01,1.011014948859166,0.015372611614180317,1.0124089028954106,0.013004691819437112
50000US5108,Virginia,8,49.22,0.53,49.16,0.07,49.23,0.01,1.0012205044751832,0.024413614809645233,0.9997968718261223,0.021937761161858547,50.78,0.43,50.84,0.07,50.77,0.01,0.9988198269079465,0.019666338930461075,1.0001969667126256,0.017333148975276467
50000US5109,Virginia,9,50.0,0.39,49.16,0.07,49.23,0.01,1.0170870626525632,0.018763101281015063,1.0156408693885843,0.016256608783455705,50.0,0.33,50.84,0.07,50.77,0.01,0.9834775767112509,0.015690172560405155,0.9848335631278313,0.013387762411502703
50000US5110,Virginia,10,49.91,0.53,49.16,0.07,49.23,0.01,1.0152563059397886,0.02445358666052441,1.0138127158236847,0.021943455187686648,50.09,0.27,50.84,0.07,50.77,0.01,0.9852478363493312,0.01333469674070967,0.9866062635414615,0.011024860094270904
50000US5111,Virginia,11,49.25,0.67,49.16,0.07,49.23,0.01,1.0018307567127747,0.030111051815394432,1.0004062563477556,0.0276255978314509,50.75,0.31,50.84,0.07,50.77,0.01,0.9982297403619197,0.01494401266653427,0.9996060665747488,0.012605714913542591
50000US5000,Vermont,0,49.29,0.22,49.29,0.22,49.23,0.01,1.0,0.017853875664413228,1.0012187690432663,0.009344391516594703,50.71,0.22,50.71,0.22,50.77,0.01,1.0,0.017353905805182646,0.9988181997242466,0.009060003581636325
50000US5301,Washington,1,50.29,0.47,49.94,0.05,49.23,0.01,1.0070084100921106,0.020839044537710915,1.0215315864310381,0.019509052840889777,49.71,0.74,50.06,0.05,50.77,0.01,0.9930083899320815,0.03154819046168815,0.97912152846169,0.029536783311933525
50000US5302,Washington,2,50.16,0.34,49.94,0.05,49.23,0.01,1.0044052863436124,0.015627579314219233,1.0188909201706278,0.014226647314680917,49.84,0.62,50.06,0.05,50.77,0.01,0.9956052736715941,0.026759126322809676,0.9816820957258223,0.02481059071859605
50000US5303,Washington,3,49.44,0.26,49.94,0.05,49.23,0.01,0.9899879855826993,0.012394862215578013,1.004265691651432,0.010970654806368465,50.56,0.21,50.06,0.05,50.77,0.01,1.0099880143827407,0.01040749742687663,0.995863699034863,0.008664906264480564
