geoid,state,district,foreign_born,foreign_born_moe,state_foreign_born,state_foreign_born_moe,country_foreign_born,country_foreign_born_moe,ratio_state_foreign_born,ratio_state_foreign_born_moe,ratio_country_foreign_born,ratio_country_foreign_born_moe,europe,europe_moe,state_europe,state_europe_moe,country_europe,country_europe_moe,ratio_state_europe,ratio_state_europe_moe,ratio_country_europe,ratio_country_europe_moe,asia,asia_moe,state_asia,state_asia_moe,country_asia,country_asia_moe,ratio_state_asia,ratio_state_asia_moe,ratio_country_asia,ratio_country_asia_moe,africa,africa_moe,state_africa,state_africa_moe,country_africa,country_africa_moe,ratio_state_africa,ratio_state_africa_moe,ratio_country_africa,ratio_country_africa_moe,oceania,oceania_moe,state_oceania,state_oceania_moe,country_oceania,country_oceania_moe,ratio_state_oceania,ratio_state_oceania_moe,ratio_country_oceania,ratio_country_oceania_moe,latin_america,latin_america_moe,state_latin_america,state_latin_america_moe,country_latin_america,country_latin_america_moe,ratio_state_latin_america,ratio_state_latin_america_moe,ratio_country_latin_america,ratio_country_latin_america_moe,north_america,north_america_moe,state_north_america,state_north_america_moe,country_north_america,country_north_america_moe,ratio_state_north_america,ratio_state_north_america_moe,ratio_country_north_america,ratio_country_north_america_moe
50000US1312,Georgia,12,4.6,0.51,10.07,0.21,13.54,0.04,0.45680238331678247,0.12039565591431795,0.3397341211225997,0.07734031527845961,12.79,1.58,9.05,0.25,11.33,0.03,1.413259668508287,0.42757820136852387,1.1288614298323036,0.28488564128131627,33.57,2.03,28.93,0.19,30.07,0.03,1.1603871413757345,0.15558732325433786,1.116395078150981,0.1372460197035182,4.92,1.3,9.05,0.33,4.56,0.04,0.543646408839779,0.3273752469630875,1.0789473684210527,0.5891496729511351,0.26,0.25,0.72,0.11,0.26,0.01,0.36111111111111116,0.8240173809994076,1.0,2.002962962962963,48.05,3.18,52.64,0.47,53.45,0.09,0.9128039513677811,0.1371316713060264,0.8989710009354536,0.12201746063837711,0.25,0.31,0.09,0.03,0.09,0.0,2.7777777777777777,9.833333333333334,2.7777777777777777,6.888888888888888
50000US3623,New York,23,4.54,0.38,22.97,0.18,13.54,0.04,0.19764910753156292,0.03618653552911029,0.3353028064992615,0.05811160202912781,23.69,2.1,16.57,0.12,11.33,0.03,1.4296922148461075,0.2741921795808057,2.090909090909091,0.38177271594166773,49.13,1.97,28.31,0.12,30.07,0.03,1.735429176969269,0.1538884238242158,1.6338543398736283,0.13428783770034194,2.34,0.54,4.19,0.1,4.56,0.04,0.558472553699284,0.28457605963718435,0.5131578947368421,0.24586379376683343,0.11,0.1,0.31,0.03,0.26,0.01,0.3548387096774194,0.7205882352941175,0.4230769230769231,0.802962962962963,24.01,1.7,50.62,0.23,53.45,0.09,0.47431845120505733,0.07147888553842467,0.44920486435921425,0.06512379316505364,0.04,0.06,0.21,0.02,0.09,0.0,0.1904761904761905,0.6132723112128147,0.4444444444444445,1.3333333333333333
50000US1717,Illinois,17,4.53,0.46,13.93,0.18,13.54,0.04,0.32519741564967697,0.07446118162489532,0.33456425406203844,0.06992418043964435,11.62,1.29,20.76,0.27,11.33,0.03,0.5597302504816954,0.13886040231169444,1.0255957634598412,0.23314689019070173,23.26,1.58,29.1,0.15,30.07,0.03,0.7993127147766323,0.11683450688632036,0.7735284336548055,0.10663168930904973,10.53,1.64,3.48,0.14,4.56,0.04,3.025862068965517,1.1879114698779236,2.3092105263157894,0.7598691804540207,2.02,1.01,0.29,0.04,0.26,0.01,6.9655172413793105,9.05939393939394,7.769230769230769,8.379259259259259,54.19,1.79,46.45,0.23,53.45,0.09,1.166630785791173,0.08862758010290935,1.013844714686623,0.07039294137018155,0.06,0.07,0.06,0.02,0.09,0.0,1.0,3.3750000000000004,0.6666666666666666,1.5555555555555556
50000US1803,Indiana,3,4.52,0.38,5.26,0.16,13.54,0.04,0.8593155893536121,0.19694667534910645,0.33382570162481534,0.05810287459771996,12.29,1.37,12.52,0.53,11.33,0.03,0.981629392971246,0.30250112641760857,1.084730803177405,0.24758195188832113,37.83,1.7,34.08,0.52,30.07,0.03,1.1100352112676057,0.1336706924703921,1.2580645161290323,0.11557989126347594,3.59,1.16,6.36,0.52,4.56,0.04,0.5644654088050314,0.460158489964957,0.787280701754386,0.522624086186995,0.17,0.17,0.59,0.2,0.26,0.01,0.288135593220339,0.871794871794872,0.6538461538461539,1.36,46.11,1.52,46.56,0.57,53.45,0.09,0.9903350515463917,0.08955341217315528,0.8626753975678203,0.05978092854954667,0.03,0.06,0.07,0.04,0.09,0.0,0.4285714285714285,3.272727272727272,0.3333333333333333,1.3333333333333333
50000US5000,Vermont,0,4.52,0.36,4.52,0.36,13.54,0.04,1.0,0.3206179066834805,0.33382570162481534,0.05514863906616484,30.43,1.65,30.43,1.65,11.33,0.03,1.0,0.21753079081309926,2.685789938217123,0.305487348871993,30.2,1.2,30.2,1.2,30.07,0.03,1.0,0.15919174170876343,1.0043232457598936,0.08181781987250664,9.07,1.38,9.07,1.38,4.56,0.04,1.0,0.6230225048375755,1.9890350877192984,0.6402077722200846,0.07,0.05,0.07,0.05,0.26,0.01,1.0,5.833333333333334,0.2692307692307693,0.4059259259259259,29.46,1.66,29.46,1.66,53.45,0.09,1.0,0.226108265058904,0.5511693171188026,0.06397044286971194,0.18,0.2,0.18,0.2,0.09,0.0,1.0,-18.947368421052605,2.0,4.444444444444445
50000US2206,Louisiana,6,4.4,0.46,4.06,0.16,13.54,0.04,1.0837438423645323,0.3125045570543202,0.3249630723781389,0.06986745213549338,7.17,1.26,8.9,0.53,11.33,0.03,0.8056179775280898,0.3804452350273853,0.6328331862312445,0.22577122024180482,42.31,2.77,32.38,0.64,30.07,0.03,1.3066707844348362,0.22283376785259704,1.407050216162288,0.18704451650291307,3.32,0.97,3.46,0.44,4.56,0.04,0.9595375722543352,0.8179656987604007,0.7280701754385965,0.4382454790303963,0.27,0.16,0.33,0.11,0.26,0.01,0.8181818181818182,1.7045454545454544,1.0384615384615385,1.3125925925925928,47.08,1.72,54.92,1.16,53.45,0.09,0.8572469045884923,0.09889358739216086,0.880823199251637,0.0673256946424061,0.52,0.6,0.25,0.15,0.09,0.0,2.08,11.399999999999999,5.777777777777779,13.333333333333334
50000US2706,Minnesota,6,4.35,0.47,8.2,0.18,13.54,0.04,0.5304878048780488,0.13799034632987936,0.3212703101920236,0.07132275132275133,14.37,1.83,10.72,0.44,11.33,0.03,1.3404850746268655,0.45221957240282834,1.2683142100617828,0.3297550791474511,34.44,1.94,38.31,0.35,30.07,0.03,0.8989819890368049,0.11771505606413371,1.1453275690056535,0.13131771148988503,25.35,2.65,21.74,0.51,4.56,0.04,1.1660533578656855,0.2986636464193664,5.55921052631579,1.2599076567910734,1.15,1.09,0.53,0.12,0.26,0.01,2.1698113207547167,5.37110694183865,4.4230769230769225,8.73777777777778,25.38,2.09,28.75,0.44,53.45,0.09,0.8827826086956522,0.17245252090198457,0.4748362956033676,0.07980322968885374,0.63,0.37,0.19,0.05,0.09,0.0,3.3157894736842106,6.05952380952381,7.0,8.222222222222221
50000US0105,Alabama,5,4.35,0.45,3.36,0.12,13.54,0.04,1.294642857142857,0.3607918263090677,0.3212703101920236,0.06836851579119621,13.32,1.41,10.77,0.55,11.33,0.03,1.2367688022284122,0.38917144378444535,1.175639894086496,0.2551243300511031,31.26,1.53,30.92,0.79,30.07,0.03,1.0109961190168175,0.15072497261158757,1.0395743265713335,0.1038369659943995,4.59,1.18,4.58,0.53,4.56,0.04,1.002183406113537,0.7573723756372157,1.006578947368421,0.5352443247402847,0.64,0.55,0.4,0.18,0.26,0.01,1.5999999999999999,5.253918495297804,2.4615384615384617,4.426666666666667,50.35,1.67,53.23,0.8,53.45,0.09,0.9458951718955477,0.09119911307317949,0.9420018709073901,0.06566080986402577,0.41,0.29,0.09,0.05,0.09,0.0,4.555555555555555,16.642857142857146,4.555555555555555,6.444444444444445
50000US4004,Oklahoma,4,4.33,0.37,5.82,0.15,13.54,0.04,0.7439862542955327,0.16560757934292272,0.3197932053175776,0.056542846233567874,13.14,1.34,7.22,0.34,11.33,0.03,1.8199445983379503,0.5438046019441368,1.1597528684907326,0.24268353483734267,39.28,1.35,27.44,0.53,30.07,0.03,1.4314868804664722,0.15375182333569426,1.306285334220153,0.09239706968781382,4.85,1.04,3.85,0.35,4.56,0.04,1.2597402597402596,0.7757142857142857,1.0635964912280702,0.474836475567526,0.36,0.44,0.16,0.08,0.26,0.01,2.25,10.333333333333334,1.3846153846153846,3.4962962962962965,42.34,2.25,60.54,0.68,53.45,0.09,0.6993723158242485,0.09005342204881193,0.7921421889616465,0.08685872323457247,0.0,0.0,0.03,0.03,0.09,0.0,0.0,,0.0,0.0
50000US4507,South Carolina,7,4.33,0.43,4.8,0.18,13.54,0.04,0.9020833333333333,0.24717050018254838,0.3197932053175776,0.06540555282823324,18.05,1.55,16.75,0.66,11.33,0.03,1.0776119402985076,0.27041672898961155,1.593115622241836,0.28204848560388884,19.32,1.43,23.15,0.47,30.07,0.03,0.8345572354211663,0.15749402279179306,0.6425008313934154,0.09639351296831244,4.51,1.24,4.0,0.58,4.56,0.04,1.1275,0.9673127505809647,0.9890350877192983,0.5612543285879185,1.07,0.93,0.25,0.13,0.26,0.01,4.28,16.29824561403509,4.115384615384616,7.481481481481481,57.71,1.88,55.49,0.77,53.45,0.09,1.040007208506037,0.09664162368535392,1.0797006548175865,0.07398236350633051,0.11,0.12,0.06,0.04,0.09,0.0,1.8333333333333335,11.6,1.2222222222222223,2.6666666666666665
50000US3913,Ohio,13,4.28,0.7,4.42,0.12,13.54,0.04,0.9683257918552037,0.36959327937711295,0.31610044313146235,0.10526591392570774,29.54,1.92,22.59,0.46,11.33,0.03,1.307658255865427,0.22333499641734456,2.6072374227714032,0.3527327682911629,45.71,3.52,42.1,0.4,30.07,0.03,1.085748218527316,0.18786965721540413,1.5201197206518124,0.23715378388062872,5.93,2.4,12.37,0.59,4.56,0.04,0.47938561034761523,0.43475418684105716,1.3004385964912282,1.0755290496344747,0.08,0.09,0.76,0.14,0.26,0.01,0.10526315789473684,0.2853046594982079,0.3076923076923077,0.7170370370370369,18.24,1.99,22.46,0.48,53.45,0.09,0.8121104185218164,0.2120125056225323,0.34125350795135634,0.07561154517996885,0.0,0.0,0.07,0.02,0.09,0.0,0.0,0.0,0.0,0.0
50000US4702,Tennessee,2,4.24,0.36,4.81,0.16,13.54,0.04,0.8814968814968817,0.20856320720019042,0.3131462333825702,0.05502645502645503,14.21,1.57,10.47,0.43,11.33,0.03,1.3572110792741165,0.4120801198874227,1.2541924095322154,0.2837841206531223,32.13,1.23,30.13,0.47,30.07,0.03,1.066379024228344,0.11494321261883042,1.068506817426006,0.08394123450017917,8.78,2.3,9.77,0.64,4.56,0.04,0.8986693961105424,0.5911032129566208,1.9254385964912282,1.0426317814544055,0.15,0.19,0.33,0.1,0.26,0.01,0.45454545454545453,1.5712841253791707,0.5769230769230769,1.508148148148148,44.1,1.69,49.08,0.64,53.45,0.09,0.8985330073349634,0.09231647681184742,0.8250701590271281,0.06601539069837513,0.0,0.0,0.07,0.03,0.09,0.0,0.0,0.0,0.0,0.0
50000US5505,Wisconsin,5,4.21,0.38,4.99,0.14,13.54,0.04,0.843687374749499,0.1998030586202046,0.3109305760709011,0.057967599410898386,23.78,1.23,17.22,0.5,11.33,0.03,1.3809523809523812,0.22324003369803538,2.098852603706973,0.22823912501558022,40.47,1.63,35.11,0.35,30.07,0.03,1.152663058957562,0.1158435865433231,1.3458596607914866,0.1110992652100632,2.75,0.73,4.01,0.36,4.56,0.04,0.685785536159601,0.49118209460518486,0.6030701754385965,0.3307810696421701,0.0,0.0,0.25,0.1,0.26,0.01,0.0,0.0,0.0,0.0,32.65,2.02,43.27,0.89,53.45,0.09,0.7545643633002079,0.12446043303855384,0.6108512628624883,0.07764200174847205,0.12,0.11,0.1,0.05,0.09,0.0,1.2,4.533333333333333,1.3333333333333333,2.444444444444444
50000US4707,Tennessee,7,4.14,0.36,4.81,0.16,13.54,0.04,0.8607068607068608,0.20717855520218084,0.30576070901033975,0.05498281786941581,16.91,1.88,10.47,0.43,11.33,0.03,1.615090735434575,0.49261486165430013,1.4924977934686672,0.3397684781253895,38.58,1.68,30.13,0.47,30.07,0.03,1.2804513773647528,0.15150132878505415,1.2830063185899567,0.11429942800518467,4.28,0.95,9.77,0.64,4.56,0.04,0.4380757420675538,0.25295207552768056,0.9385964912280703,0.43316660253943823,0.16,0.17,0.33,0.1,0.26,0.01,0.48484848484848486,1.4580384226491403,0.6153846153846154,1.357037037037037,38.94,2.26,49.08,0.64,53.45,0.09,0.793398533007335,0.11280545123708458,0.7285313376987839,0.08701868714503412,0.0,0.0,0.07,0.03,0.09,0.0,0.0,0.0,0.0,0.0
50000US4503,South Carolina,3,4.12,0.52,4.8,0.18,13.54,0.04,0.8583333333333334,0.2814374380639441,0.30428360413589367,0.07860797469044892,14.58,2.12,16.75,0.66,11.33,0.03,0.8704477611940299,0.32223110311790837,1.2868490732568403,0.38104512027919735,20.81,2.01,23.15,0.47,30.07,0.03,0.8989200863930885,0.210237191750034,0.6920518789491187,0.13506907733210644,3.67,1.29,4.0,0.58,4.56,0.04,0.9175,0.9306417426389846,0.8048245614035088,0.5799538283955368,0.0,0.01,0.25,0.13,0.26,0.01,0.0,0.10964912280701754,0.0,0.07703703703703704,60.4,1.68,55.49,0.77,53.45,0.09,1.0884844116056946,0.09077736407614605,1.1300280636108513,0.06666819746645168,0.0,0.0,0.06,0.04,0.09,0.0,0.0,0.0,0.0,0.0
50000US1601,Idaho,1,4.11,0.45,5.82,0.36,13.54,0.04,0.7061855670103093,0.2429318254560973,0.30354505169867063,0.06826378661430207,16.24,1.9,13.71,1.05,11.33,0.03,1.184536834427425,0.46131468423688965,1.4333627537511031,0.3429857908513025,17.38,1.6,18.61,1.04,30.07,0.03,0.9339065018807092,0.2771969917494689,0.5779847023611573,0.10757174265984225,1.76,0.85,2.91,0.71,4.56,0.04,0.6048109965635738,0.934982420894023,0.3859649122807018,0.3796075413620623,0.06,0.09,0.2,0.15,0.26,0.01,0.3,3.0857142857142836,0.23076923076923075,0.711111111111111,63.24,2.68,63.8,1.14,53.45,0.09,0.9912225705329154,0.11947368540048411,1.1831618334892422,0.10426538691804639,0.41,0.57,0.21,0.22,0.09,0.0,1.9523809523809523,-97.62790697674406,4.555555555555555,12.666666666666666
50000US1308,Georgia,8,4.11,0.42,10.07,0.21,13.54,0.04,0.40814299900695133,0.10048263233912913,0.30354505169867063,0.0638324333169694,7.7,1.11,9.05,0.25,11.33,0.03,0.8508287292817679,0.29253421309872923,0.6796116504854369,0.19954038389629816,27.54,1.72,28.93,0.19,30.07,0.03,0.9519529899758037,0.13141742565020229,0.915862986365148,0.11622731153589233,3.0,1.15,9.05,0.33,4.56,0.04,0.3314917127071823,0.2786892862033215,0.6578947368421053,0.5159676798768756,0.27,0.37,0.72,0.11,0.26,0.01,0.37500000000000006,1.1696622555796958,1.0384615384615385,2.9303703703703703,61.58,1.5,52.64,0.47,53.45,0.09,1.1698328267477203,0.07788696246613777,1.1521047708138445,0.06000725823117578,0.13,0.16,0.09,0.03,0.09,0.0,1.4444444444444446,5.083333333333334,1.4444444444444446,3.555555555555556
50000US3711,North Carolina,11,4.09,0.33,7.78,0.14,13.54,0.04,0.5257069408740359,0.10378655666613781,0.30206794682422455,0.050529645993563514,18.19,1.47,10.71,0.26,11.33,0.03,1.6984126984126984,0.3571829216697997,1.6054721977052075,0.2679920229340646,16.99,1.36,26.05,0.26,30.07,0.03,0.6522072936660268,0.11744539595531489,0.5650149650814765,0.09158309408053936,0.98,0.44,6.33,0.34,4.56,0.04,0.15481832543443919,0.15610224937614667,0.2149122807017544,0.19676798768757214,0.01,0.01,0.53,0.12,0.26,0.01,0.018867924528301886,0.048780487804878044,0.038461538461538464,0.08,63.35,1.74,56.47,0.4,53.45,0.09,1.1218346024437755,0.07752235400943376,1.1852198316183349,0.06909915886285471,0.07,0.11,0.11,0.03,0.09,0.0,0.6363636363636365,2.535714285714286,0.7777777777777779,2.444444444444444
50000US5105,Virginia,5,4.08,0.46,12.26,0.21,13.54,0.04,0.33278955954323003,0.08646677336811666,0.3013293943870015,0.06972781323296787,19.07,1.94,10.19,0.27,11.33,0.03,1.87144259077527,0.4802762443718005,1.6831421006178289,0.3513695001869625,35.68,1.87,42.33,0.15,30.07,0.03,0.842901015828018,0.09432838279849878,1.1865646824077154,0.12674418604651164,5.44,1.32,10.03,0.3,4.56,0.04,0.5423728813559323,0.2959201439843838,1.192982456140351,0.5999230473258946,0.55,0.42,0.3,0.06,0.26,0.01,1.8333333333333335,3.680555555555556,2.1153846153846154,3.3985185185185185,38.97,1.8,37.09,0.34,53.45,0.09,1.0506875168509031,0.11633405486159198,0.7290926099158092,0.06980818051937797,0.18,0.27,0.11,0.03,0.09,0.0,1.6363636363636362,6.267857142857142,2.0,6.000000000000001
50000US4506,South Carolina,6,4.06,0.6,4.8,0.18,13.54,0.04,0.8458333333333333,0.3138788921921452,0.2998522895125554,0.09039873452244586,10.51,1.41,16.75,0.66,11.33,0.03,0.6274626865671642,0.21814470513185275,0.9276257722859664,0.2538109186089991,22.83,2.16,23.15,0.47,30.07,0.03,0.9861771058315335,0.22674600934550135,0.759228466910542,0.14517984879518336,7.63,3.95,4.0,0.58,4.56,0.04,1.9075,2.582471462499042,1.6732456140350878,1.7619469026548673,0.37,0.35,0.25,0.13,0.26,0.01,1.48,5.947368421052631,1.423076923076923,2.8059259259259255,58.43,1.46,55.49,0.77,53.45,0.09,1.05298251937286,0.0818610154815882,1.0931711880261927,0.058312060816808634,0.0,0.0,0.06,0.04,0.09,0.0,0.0,0.0,0.0,0.0
50000US5506,Wisconsin,6,4.05,0.4,4.99,0.14,13.54,0.04,0.8116232464929859,0.2060247985370069,0.29911373707533234,0.06085201549119076,21.17,1.72,17.22,0.5,11.33,0.03,1.22938443670151,0.2713893419162518,1.8684907325684026,0.31351582949021567,38.53,1.47,35.11,0.35,30.07,0.03,1.0974081458273997,0.1056267227956491,1.2813435317592285,0.1003286868892418,2.6,0.91,4.01,0.36,4.56,0.04,0.6483790523690773,0.5749161468292531,0.5701754385964913,0.4091573682185456,0.06,0.1,0.25,0.1,0.26,0.01,0.24,1.180952380952381,0.23076923076923075,0.7881481481481482,37.05,2.08,43.27,0.89,53.45,0.09,0.8562514444187658,0.1314197674935538,0.6931711880261926,0.08016432108936195,0.08,0.1,0.1,0.05,0.09,0.0,0.7999999999999999,3.733333333333333,0.888888888888889,2.2222222222222223
50000US1718,Illinois,18,4.02,0.42,13.93,0.18,13.54,0.04,0.2885857860732232,0.06777089105083436,0.2968980797636632,0.06379315987563411,12.85,1.29,20.76,0.27,11.33,0.03,0.6189788053949903,0.14040181042351127,1.1341571050308914,0.2337217998255017,60.12,2.0,29.1,0.15,30.07,0.03,2.0659793814432987,0.15876001948540808,1.9993348852677086,0.13701244409447424,5.28,1.17,3.48,0.14,4.56,0.04,1.517241379310345,0.7957786085287989,1.1578947368421053,0.5335128895729127,0.66,0.41,0.29,0.04,0.26,0.01,2.2758620689655173,3.5224242424242425,2.5384615384615383,3.3540740740740738,21.19,1.51,46.45,0.23,53.45,0.09,0.45618945102260494,0.06953555088606073,0.39644527595884005,0.05783664947503835,0.04,0.05,0.06,0.02,0.09,0.0,0.6666666666666667,2.375,0.4444444444444445,1.1111111111111112
50000US0502,Arkansas,2,4.02,0.51,4.64,0.21,13.54,0.04,0.8663793103448275,0.2988620232249657,0.2968980797636632,0.07708721976763214,10.33,1.13,7.42,0.56,11.33,0.03,1.3921832884097036,0.5176717303462739,0.911738746690203,0.20430013710582076,33.73,1.14,23.15,0.58,30.07,0.03,1.4570194384449244,0.17160415477548802,1.1217159960093115,0.0780613666827397,3.45,0.99,1.98,0.32,4.56,0.04,1.7424242424242424,1.6051335777894185,0.7565789473684211,0.4475182762601,0.15,0.17,0.08,0.05,0.26,0.01,1.875,10.820512820512821,0.5769230769230769,1.3540740740740742,51.91,2.85,64.28,0.68,53.45,0.09,0.8075606720597386,0.10577229916039285,0.9711880261927034,0.10991263800300075,0.0,0.0,0.01,0.01,0.09,0.0,0.0,,0.0,0.0
50000US1809,Indiana,9,4.01,0.37,5.26,0.16,13.54,0.04,0.7623574144486692,0.18723681354460603,0.2961595273264402,0.056403207331042385,12.83,1.56,12.52,0.53,11.33,0.03,1.0247603833865815,0.33656527310434303,1.1323918799646955,0.28137386264489594,49.66,3.01,34.08,0.52,30.07,0.03,1.4571596244131455,0.2211619943918924,1.651479880279348,0.20349500776373472,4.97,1.58,6.36,0.52,4.56,0.04,0.781446540880503,0.6288427843262187,1.0899122807017545,0.7121585225086572,1.04,1.28,0.59,0.2,0.26,0.01,1.7627118644067798,6.252515417072381,4.0,10.16888888888889,31.83,2.73,46.56,0.57,53.45,0.09,0.6836340206185566,0.13402659006628206,0.5955098222637979,0.1041572975185922,0.25,0.26,0.07,0.04,0.09,0.0,3.571428571428571,17.09090909090909,2.7777777777777777,5.777777777777779
50000US3703,North Carolina,3,3.95,0.47,7.78,0.14,13.54,0.04,0.5077120822622108,0.13914009201967314,0.29172821270310195,0.07114820269459445,13.12,1.11,10.71,0.26,11.33,0.03,1.2250233426704014,0.2669184770993532,1.1579876434245366,0.20207372553907518,26.5,1.4,26.05,0.26,30.07,0.03,1.017274472168906,0.12780477466965956,0.8812770202859993,0.09487460794245546,2.8,1.08,6.33,0.34,4.56,0.04,0.44233807266982617,0.3898751792717999,0.6140350877192983,0.48449403616775694,0.09,0.1,0.53,0.12,0.26,0.01,0.16981132075471697,0.47879924953095687,0.34615384615384615,0.7970370370370371,56.73,1.99,56.47,0.4,53.45,0.09,1.0046042146272356,0.08471619272914559,1.0613657623947614,0.07803662606500261,0.12,0.13,0.11,0.03,0.09,0.0,1.0909090909090908,3.196428571428571,1.3333333333333333,2.8888888888888893
50000US1901,Iowa,1,3.9,0.38,5.11,0.18,13.54,0.04,0.7632093933463796,0.2027477309938381,0.2880354505169867,0.0578323242240768,17.87,1.87,13.57,0.87,11.33,0.03,1.3168754605747974,0.44629746766418743,1.5772285966460724,0.3384519506419046,33.63,1.71,36.01,0.7,30.07,0.03,0.9339072479866705,0.13133177512233363,1.1183904223478551,0.11596630848790758,9.02,1.94,9.44,0.83,4.56,0.04,0.9555084745762712,0.5835518808658666,1.9780701754385965,0.8856483262793381,1.45,1.0,0.95,0.27,0.26,0.01,1.5263157894736843,3.2340887174541946,5.576923076923077,8.133333333333333,37.89,1.73,40.24,0.77,53.45,0.09,0.9416003976143141,0.12206419278804315,0.7088868101028999,0.06712085682970992,0.19,0.2,0.15,0.12,0.09,0.0,1.2666666666666668,13.037037037037038,2.111111111111111,4.444444444444445
50000US3915,Ohio,15,3.86,0.49,4.42,0.12,13.54,0.04,0.8733031674208145,0.26933715807806574,0.28508124076809455,0.07406316478481427,16.21,1.81,22.59,0.46,11.33,0.03,0.7175741478530323,0.18955040859915723,1.4307149161518093,0.3270846316839088,56.09,1.8,42.1,0.4,30.07,0.03,1.3323040380047506,0.11083763577373397,1.8653142667110076,0.1234427186785283,10.52,1.77,12.37,0.59,4.56,0.04,0.8504446240905417,0.3681393971787294,2.3070175438596494,0.816852635629088,0.2,0.25,0.76,0.14,0.26,0.01,0.2631578947368421,0.7813620071684587,0.7692307692307693,1.9851851851851852,16.59,2.09,22.46,0.48,53.45,0.09,0.7386464826357969,0.2177798156840688,0.31038353601496727,0.07924941152882654,0.06,0.09,0.07,0.02,0.09,0.0,0.857142857142857,3.333333333333333,0.6666666666666666,2.0
50000US3908,Ohio,8,3.74,0.39,4.42,0.12,13.54,0.04,0.8461538461538463,0.22257965372400368,0.2762186115214181,0.059239622538591614,15.39,1.71,22.59,0.46,11.33,0.03,0.6812749003984064,0.17921432513259747,1.3583406884377758,0.3090489841705098,40.54,1.05,42.1,0.4,30.07,0.03,0.9629453681710213,0.06818563972351531,1.348187562354506,0.07252721730936824,9.04,2.08,12.37,0.59,4.56,0.04,0.730800323362975,0.40693579827705456,1.9824561403508771,0.9471335128895729,0.85,0.65,0.76,0.14,0.26,0.01,1.118421052631579,2.197132616487455,3.269230769230769,5.2592592592592595,34.32,2.52,22.46,0.48,53.45,0.09,1.5280498664292075,0.2898442191641287,0.6420954162768943,0.09645634784400851,0.0,0.0,0.07,0.02,0.09,0.0,0.0,0.0,0.0,0.0
50000US5508,Wisconsin,8,3.7,0.36,4.99,0.14,13.54,0.04,0.7414829659318637,0.1860412773055204,0.27326440177252587,0.05479081437844324,12.07,1.52,17.22,0.5,11.33,0.03,0.7009291521486644,0.217426582565587,1.06531332744925,0.2739576841580456,33.69,1.26,35.11,0.35,30.07,0.03,0.9595556821418398,0.09091444548939889,1.120385766544729,0.0860400971462192,3.29,1.04,4.01,0.36,4.56,0.04,0.8204488778054864,0.6714272279865836,0.7214912280701755,0.46883416698730285,0.17,0.16,0.25,0.1,0.26,0.01,0.68,2.1714285714285717,0.6538461538461539,1.282962962962963,50.51,2.04,43.27,0.89,53.45,0.09,1.167321469840536,0.1423720470758014,0.9449953227315248,0.07951564468046142,0.12,0.19,0.1,0.05,0.09,0.0,1.2,6.666666666666666,1.3333333333333333,4.222222222222222
50000US1302,Georgia,2,3.58,0.46,10.07,0.21,13.54,0.04,0.3555114200595829,0.10623436279113818,0.26440177252584934,0.06950962744777178,10.97,1.29,9.05,0.25,11.33,0.03,1.2121546961325966,0.3523216031280547,0.9682259488084731,0.23284307615605138,25.13,1.47,28.93,0.19,30.07,0.03,0.8686484618043553,0.1130393180236604,0.8357166611240439,0.09943950701390394,6.24,1.28,9.05,0.33,4.56,0.04,0.6895027624309392,0.33360067291328416,1.3684210526315792,0.5854559445940747,0.3,0.2,0.72,0.11,0.26,0.01,0.4166666666666667,0.6991902034366976,1.1538461538461537,1.6296296296296298,57.35,2.1,52.64,0.47,53.45,0.09,1.0894756838905775,0.09925006912391586,1.0729653882132835,0.08219169739000504,0.14,0.17,0.09,0.03,0.09,0.0,1.5555555555555558,5.416666666666668,1.5555555555555558,3.777777777777778
50000US4600,South Dakota,0,3.57,0.3,3.57,0.3,13.54,0.04,1.0,0.3385249982220326,0.2636632200886263,0.045871379479626904,14.26,1.6,14.26,1.6,11.33,0.03,1.0,0.4545300606212735,1.2586054721977051,0.28910320329053973,35.76,2.04,35.76,2.04,30.07,0.03,1.0,0.22893294921764673,1.1892251413368806,0.13805645628641325,20.06,2.36,20.06,2.36,4.56,0.04,1.0,0.47719298245614034,4.399122807017544,1.1123509041939206,1.19,0.62,1.19,0.62,0.26,0.01,1.0,2.8605214694194054,4.576923076923077,5.128888888888889,29.46,1.53,29.46,1.53,53.45,0.09,1.0,0.20830114284466528,0.5511693171188026,0.05910606986383536,0.02,0.03,0.02,0.03,0.09,0.0,1.0,-4.8,0.22222222222222224,0.6666666666666666
50000US4708,Tennessee,8,3.56,0.44,4.81,0.16,13.54,0.04,0.7401247401247402,0.23244845416585538,0.26292466765140327,0.06654666448480882,12.43,1.65,10.47,0.43,11.33,0.03,1.1872015281757402,0.4133996125589385,1.0970873786407767,0.2970740371432133,43.53,1.99,30.13,0.47,30.07,0.03,1.444739462329904,0.17721056505317345,1.4476222148320586,0.13524647092912662,6.59,2.24,9.77,0.64,4.56,0.04,0.6745138178096213,0.5492738572839959,1.4451754385964912,1.0078876490958062,0.16,0.18,0.33,0.1,0.26,0.01,0.48484848484848486,1.524772497472194,0.6153846153846154,1.4340740740740738,36.8,2.0,49.08,0.64,53.45,0.09,0.7497962510187449,0.10107136712078141,0.6884939195509822,0.07715510940831415,0.1,0.16,0.07,0.03,0.09,0.0,1.4285714285714286,7.099999999999999,1.1111111111111112,3.555555555555556
